,Unnamed: 0,dob,photo_taken,full_path,gender,name,face_score,second_face_score,size,age
56898,56898,1986-10-10 00:00:00,2013,74/5095274_1985-10-09_2013.jpg,1.0,Scott Wiseman,3.5826751890639845,,"(151, 151)",27
56899,56899,1933-07-14 00:00:00,1994,51/509551_1932-07-13_1994.jpg,1.0,Hubert Reeves,3.231926279007746,,"(154, 154)",61
56900,56900,1954-10-15 00:00:00,2005,77/509577_1953-10-14_2005.jpg,0.0,Linda Johnson,3.074853590187532,,"(95, 95)",51
56901,56901,1958-04-28 00:00:00,1985,70/5096070_1957-04-27_1985.jpg,1.0,Murray Bannerman,4.988801982976064,,"(500, 500)",27
56902,56902,1942-01-10 00:00:00,1973,60/50960_1941-01-09_1973.jpg,0.0,Joan Baez,2.420048318421936,,"(159, 159)",31
56903,56903,1971-01-19 00:00:00,2009,90/5097190_1970-01-18_2009.jpg,1.0,Peter Van Petegem,3.218335136713559,,"(490, 489)",38
56904,56904,1951-03-27 00:00:00,2009,38/509738_1950-03-26_2009.jpg,1.0,Alan Silvestri,2.969803915456172,,"(262, 262)",58
56905,56905,1960-10-22 00:00:00,2010,41/509741_1959-10-22_2010.jpg,1.0,Marc Shaiman,2.378450177265788,,"(222, 222)",50
56906,56906,1976-05-07 00:00:00,2007,16/5097816_1975-05-07_2007.jpg,0.0,Nicole Sheridan,4.426217911314327,,"(500, 500)",31
56907,56907,1973-07-08 00:00:00,2007,07/5097907_1972-07-07_2007.jpg,0.0,Kirsten Vangsness,3.597778383473216,,"(346, 346)",34
56908,56908,1942-02-09 00:00:00,2011,18/509818_1941-02-08_2011.jpg,1.0,Jagjit Singh,2.63259885742762,,"(228, 228)",69
56909,56909,1972-03-12 00:00:00,2005,67/5098567_1971-03-12_2005.jpg,1.0,Steffen Wesemann,2.514023328895111,,"(245, 245)",33
56910,56910,1983-02-18 00:00:00,2008,86/5099286_1982-02-17_2008.jpg,1.0,Daniel Merriweather,2.1048011000669176,,"(104, 104)",25
56911,56911,1990-08-22 00:00:00,2009,97/509997_1989-08-21_2009.jpg,0.0,Hayden Panettiere,4.666013299285255,,"(489, 489)",19
56913,56913,1963-05-14 00:00:00,2013,30/609030_1962-05-13_2013.jpg,1.0,Paul McDermott,3.993852540276293,,"(226, 226)",50
56914,56914,1922-06-22 00:00:00,1953,32/609032_1921-06-21_1953.jpg,0.0,Jane Russell,4.144905824890075,,"(184, 184)",31
56915,56915,1974-03-27 00:00:00,2009,03/60903_1973-03-26_2009.jpg,1.0,Larry Page,4.892718608750744,,"(150, 150)",35
56916,56916,1974-08-22 00:00:00,2008,04/60904_1973-08-21_2008.jpg,1.0,Sergey Brin,4.8451026718005386,,"(281, 281)",34
56920,56920,1969-05-23 00:00:00,2011,50/6093250_1968-05-22_2011.jpg,1.0,Igor Lediakhov,2.196486787175767,,"(222, 223)",42
56921,56921,1981-12-04 00:00:00,2012,16/6093316_1980-12-03_2012.jpg,0.0,Carrie Bickmore,4.030066340801147,,"(185, 186)",31
56922,56922,1981-11-04 00:00:00,2013,14/6093414_1980-11-03_2013.jpg,1.0,Matt Carkner,4.948217885003292,,"(244, 243)",32
56925,56925,1977-02-07 00:00:00,2008,53/6094053_1976-02-07_2008.jpg,1.0,Florent Brard,2.242123779545147,,"(457, 457)",31
56926,56926,1955-12-09 00:00:00,2006,17/609417_1954-12-08_2006.jpg,1.0,Louis de Bernières,4.014440232793317,,"(493, 493)",51
56928,56928,1980-03-27 00:00:00,2009,79/6094779_1979-03-27_2009.jpg,0.0,Louise Brealey,3.039174054346904,,"(456, 457)",29
56929,56929,1920-04-16 00:00:00,1979,48/6095048_1919-04-16_1979.jpg,1.0,Thomas Willmore,2.644283175665905,,"(176, 175)",59
56931,56931,1950-08-27 00:00:00,2010,60/609560_1949-08-26_2010.jpg,1.0,Leon Redbone,2.021695105703641,,"(500, 500)",60
56934,56934,1984-06-06 00:00:00,2012,15/6095815_1983-06-06_2012.jpg,1.0,Michael Krohn-Dehli,3.4733133887942937,,"(146, 147)",28
56937,56937,1988-04-24 00:00:00,2011,71/6096171_1987-04-24_2011.jpg,1.0,Jan Vertonghen,5.184154196008208,,"(175, 175)",23
56940,56940,1953-08-09 00:00:00,2010,56/6096956_1952-08-08_2010.jpg,1.0,Doug Melvin,2.9060391217745782,,"(371, 371)",57
56941,56941,1948-07-10 00:00:00,1972,24/6097124_1947-07-10_1972.jpg,1.0,Horst Blankenburg,4.269966520129464,,"(283, 283)",24
56942,56942,1952-08-24 00:00:00,2008,09/6097209_1951-08-24_2008.jpg,1.0,Orson Scott Card,4.155322320211589,,"(324, 323)",56
56943,56943,1982-02-15 00:00:00,2005,58/6097358_1981-02-14_2005.jpg,1.0,Randy de Puniet,3.374331088763232,,"(184, 183)",23
56944,56944,1972-11-02 00:00:00,2010,59/6097459_1971-11-02_2010.jpg,1.0,Yevgeni Bushmanov,3.5505911199571587,,"(281, 281)",38
56946,56946,1945-12-20 00:00:00,1974,19/609819_1944-12-19_1974.jpg,1.0,Alvin Lee,2.9719504086315136,,"(113, 114)",29
56949,56949,1977-06-05 00:00:00,2008,12/709012_1976-06-04_2008.jpg,0.0,Kasey Chambers,6.054813143256758,,"(387, 387)",31
56951,56951,1975-12-04 00:00:00,2010,19/7091719_1974-12-03_2010.jpg,0.0,Marie Drucker,3.0152239267913634,,"(371, 371)",35
56952,56952,1948-10-31 00:00:00,2002,21/709221_1947-10-31_2002.jpg,1.0,Frank Shorter,3.1165731261706813,,"(457, 458)",54
56954,56954,1980-02-29 00:00:00,2012,33/7094533_1979-02-28_2012.jpg,1.0,Chris Hayes,4.190788467269913,,"(152, 152)",32
56955,56955,1951-06-22 00:00:00,2008,73/7095573_1950-06-21_2008.jpg,1.0,Gérard Lanvin,2.477095793700496,,"(424, 424)",57
56959,56959,1959-05-04 00:00:00,2011,92/709692_1958-05-03_2011.jpg,1.0,Bill Sienkiewicz,4.77218188794776,,"(310, 311)",52
56960,56960,1987-04-13 00:00:00,2010,62/7096962_1986-04-12_2010.jpg,1.0,Jonathan Pitroipa,2.137554275880009,,"(425, 426)",23
56962,56962,1950-11-16 00:00:00,2011,68/7097268_1949-11-15_2011.jpg,1.0,Greg Mattison,4.2634198728528565,,"(346, 346)",61
56965,56965,1942-11-06 00:00:00,2013,86/70986_1941-11-05_2013.jpg,1.0,Art Garfunkel,2.096520026214872,,"(281, 281)",71
56966,56966,1967-03-07 00:00:00,2008,43/7099043_1966-03-06_2008.jpg,1.0,Anthony Telford,3.583147900541237,,"(190, 190)",41
56969,56969,1939-07-21 00:00:00,2010,30/809130_1938-07-20_2010.jpg,1.0,Tony Oliva,2.890117291242901,,"(208, 208)",71
56970,56970,1980-01-31 00:00:00,2013,21/8093221_1979-01-30_2013.jpg,1.0,Raphael Schäfer,2.874626716495688,,"(173, 174)",33
56971,56971,1965-06-06 00:00:00,2008,33/8093233_1964-06-05_2008.jpg,1.0,Rick Riordan,3.1660931171003868,,"(220, 220)",43
56972,56972,1951-11-22 00:00:00,2008,11/8093311_1950-11-21_2008.jpg,1.0,Gary Pihl,2.676495902822281,,"(112, 113)",57
56973,56973,1982-11-15 00:00:00,2009,78/8094378_1981-11-14_2009.jpg,1.0,Russell Tovey,4.571217119713329,,"(305, 305)",27
56974,56974,1968-09-25 00:00:00,1995,91/8094391_1967-09-25_1995.jpg,0.0,Melissa De Sousa,4.131321863077516,,"(457, 457)",27
56975,56975,1939-01-11 00:00:00,2005,95/8095_1938-01-10_2005.jpg,1.0,Donald Knuth,2.901092093049092,,"(303, 302)",66
56976,56976,1983-12-05 00:00:00,2011,89/8096489_1982-12-04_2011.jpg,1.0,Nick Vujicic,2.543546366816235,,"(203, 203)",28
56977,56977,1913-07-17 00:00:00,1947,09/8098009_1912-07-16_1947.jpg,1.0,Len Goulden,2.9916109682589824,,"(346, 346)",34
56984,56984,1972-06-28 00:00:00,2015,36/909036_1971-06-28_2015.jpg,1.0,Elon Musk,4.039072772533106,,"(425, 425)",43
56985,56985,1982-11-29 00:00:00,2007,98/9090998_1981-11-28_2007.jpg,1.0,Roel Brouwers,4.60264849074617,,"(489, 489)",25
56986,56986,1956-10-08 00:00:00,2005,59/909159_1955-10-08_2005.jpg,1.0,Bill Elliott,3.3993135685174787,,"(143, 144)",49
56987,56987,1981-09-22 00:00:00,2002,21/9092421_1980-09-21_2002.jpg,1.0,Disco D,3.0650358113872977,,"(141, 141)",21
56988,56988,1969-12-01 00:00:00,1993,49/909249_1968-11-30_1993.jpg,1.0,Laurent Jalabert,3.790789419591048,,"(501, 500)",24
56990,56990,1960-02-10 00:00:00,2014,92/909392_1959-02-09_2014.jpg,1.0,David Beauchard,2.469772067654212,,"(315, 315)",54
56991,56991,1969-02-12 00:00:00,2014,44/909444_1968-02-12_2014.jpg,1.0,Josh Brolin,4.217736491916641,,"(500, 500)",45
56993,56993,1988-01-07 00:00:00,2006,39/9096439_1987-01-06_2006.jpg,0.0,Magalie Vaé,5.34792497176317,,"(283, 283)",18
56996,56996,1916-07-29 00:00:00,1976,72/909872_1915-07-29_1976.jpg,1.0,Bruce R. McConkie,3.1683152868723656,,"(323, 323)",60
56999,56999,1969-05-27 00:00:00,2011,14/11900414_1968-05-26_2011.jpg,1.0,Fernando León de Aranoa,4.984730073554003,,"(194, 194)",42
57000,57000,1980-11-13 00:00:00,2010,01/1190101_1979-11-13_2010.jpg,1.0,Metta World Peace,3.5244165549091355,,"(239, 238)",30
57001,57001,1976-01-11 00:00:00,2012,51/11902451_1975-01-10_2012.jpg,0.0,Marina Hands,5.2620440743674814,,"(500, 500)",36
57004,57004,1986-01-23 00:00:00,2014,78/11904078_1985-01-22_2014.jpg,1.0,Thomas Bröker,4.252138071104529,,"(376, 377)",28
57005,57005,1960-08-09 00:00:00,2007,24/11905624_1959-08-09_2007.jpg,1.0,John van der Wiel,2.34070216034172,,"(162, 161)",47
57006,57006,1958-12-14 00:00:00,2006,99/11905699_1957-12-13_2006.jpg,1.0,Billy Van Zandt,4.003381201496088,,"(500, 500)",48
57007,57007,1985-09-29 00:00:00,2014,04/11905904_1984-09-28_2014.jpg,1.0,Mathieu Valbuena,3.26403276162902,,"(245, 244)",29
57008,57008,1990-02-09 00:00:00,2013,38/11908238_1989-02-08_2013.jpg,1.0,Thomas Hickey,5.545256120200163,,"(227, 227)",23
57010,57010,1965-05-10 00:00:00,2011,35/1190935_1964-05-09_2011.jpg,0.0,Sonja Sohn,4.857105946334414,,"(426, 425)",46
57012,57012,1983-03-03 00:00:00,2012,33/11909933_1982-03-02_2012.jpg,0.0,Kathy Radzuweit,3.2998919598001573,,"(164, 164)",29
57013,57013,1895-10-14 00:00:00,1973,47/1191147_1894-10-13_1973.jpg,1.0,Geoffrey Vickers,2.9249474629273715,,"(390, 390)",78
57015,57015,1982-11-24 00:00:00,2009,41/11913841_1981-11-23_2009.jpg,1.0,Stefan Groothuis,4.216130325602839,,"(268, 268)",27
57016,57016,1985-08-31 00:00:00,2008,42/11914142_1984-08-30_2008.jpg,0.0,Diane Valkenburg,3.6342612366919895,,"(445, 445)",23
57018,57018,1987-05-22 00:00:00,2014,27/11914827_1986-05-21_2014.jpg,1.0,Mario Mandžukić,3.8259597151680778,,"(271, 271)",27
57021,57021,1973-02-06 00:00:00,2006,86/11916886_1972-02-06_2006.jpg,1.0,Geno Delafose,2.8022528646589517,,"(180, 181)",33
57022,57022,1907-06-12 00:00:00,1945,41/1191741_1906-06-11_1945.jpg,1.0,Frederick Albert Tilston,2.479970713172516,,"(115, 115)",38
57023,57023,1987-09-28 00:00:00,2009,88/11917588_1986-09-27_2009.jpg,1.0,Drago Gabrić,4.4022962986937895,,"(128, 128)",22
57024,57024,1973-12-22 00:00:00,2011,69/1191769_1972-12-21_2011.jpg,0.0,Claudia Poll,3.1392443063055304,,"(268, 267)",38
57027,57027,1929-07-26 00:00:00,1952,34/11919134_1928-07-25_1952.jpg,1.0,John Papit,3.316902692653686,,"(162, 162)",23
57029,57029,1966-04-17 00:00:00,2011,72/1191972_1965-04-16_2011.jpg,1.0,Jon Cryer,3.154000322185216,,"(323, 322)",45
57032,57032,1958-10-16 00:00:00,1976,95/1192195_1957-10-15_1976.jpg,1.0,Stacy Peralta,2.7933180003342226,,"(78, 77)",18
57033,57033,1942-10-26 00:00:00,1974,44/11922944_1941-10-25_1974.jpg,0.0,Lynda Benglis,2.249699442210816,,"(173, 173)",32
57034,57034,1984-08-07 00:00:00,2013,84/11924384_1983-08-07_2013.jpg,1.0,Jan Hájek,2.5333202879008865,,"(186, 185)",29
57036,57036,1962-12-11 00:00:00,2013,23/11925823_1961-12-10_2013.jpg,1.0,Bob Beyer,2.7734135705698635,,"(445, 445)",51
57039,57039,1952-10-22 00:00:00,1970,34/1192834_1951-10-22_1970.jpg,1.0,Tom Toles,2.418391512183551,,"(190, 191)",18
57040,57040,1989-01-05 00:00:00,2011,95/11929895_1988-01-05_2011.jpg,1.0,Nikola Kalinić,4.302227112247874,,"(150, 150)",22
57041,57041,1990-08-29 00:00:00,2009,88/11930288_1989-08-28_2009.jpg,1.0,Jamie Murphy,4.312196913748597,,"(451, 451)",19
57043,57043,1960-09-25 00:00:00,2012,04/11932204_1959-09-25_2012.jpg,1.0,Lee Joon-ik,2.841499445209257,,"(200, 200)",52
57044,57044,1986-04-16 00:00:00,2011,47/11932247_1985-04-15_2011.jpg,0.0,Amy Ried,3.461467000776637,,"(245, 245)",25
57046,57046,1942-10-06 00:00:00,2009,88/1193288_1941-10-05_2009.jpg,0.0,Stephanie Cole,2.0999405189724865,,"(231, 230)",67
57047,57047,1908-06-23 00:00:00,2004,05/11933805_1907-06-23_2004.jpg,0.0,Dercy Gonçalves,2.2048466104068183,,"(209, 208)",96
57050,57050,1928-08-12 00:00:00,1948,72/11935072_1927-08-12_1948.jpg,1.0,Bob Harrison,2.8043473012339564,,"(138, 138)",20
57053,57053,1982-11-25 00:00:00,2007,68/1193668_1981-11-24_2007.jpg,0.0,Celina Jaitly,5.615394337702508,,"(189, 189)",25
57055,57055,1975-07-31 00:00:00,2008,65/1193765_1974-07-30_2008.jpg,1.0,Radostin Kishishev,3.62170260064105,,"(154, 154)",33
57056,57056,1963-02-26 00:00:00,2012,98/1193798_1962-02-25_2012.jpg,0.0,Amanda Keller,4.895329245642085,,"(188, 187)",49
57057,57057,1989-09-25 00:00:00,2010,48/11938448_1988-09-24_2010.jpg,0.0,Kirsten Sweetland,2.515337611194938,,"(185, 185)",21
57058,57058,1988-12-25 00:00:00,2014,28/11938928_1987-12-25_2014.jpg,1.0,Julian Lage,2.1358077752057465,,"(198, 199)",26
57061,57061,1981-02-25 00:00:00,2009,92/11942292_1980-02-25_2009.jpg,1.0,Ivan Necevski,2.4390298723871107,,"(127, 126)",28
57063,57063,1987-03-15 00:00:00,2011,70/1194370_1986-03-14_2011.jpg,1.0,Jamie Bell,4.575091375534541,,"(500, 500)",24
57065,57065,1984-08-30 00:00:00,2012,60/11944260_1983-08-30_2012.jpg,1.0,Emmanuel Culio,3.6145183959044633,,"(114, 114)",28
57073,57073,1952-01-26 00:00:00,2007,39/1195139_1951-01-25_2007.jpg,1.0,Bob McDonald,2.993727053316527,,"(214, 213)",55
57074,57074,1983-01-02 00:00:00,2011,06/11951406_1982-01-01_2011.jpg,1.0,Egidio Arévalo,2.489216713807708,,"(127, 127)",28
57075,57075,1971-04-03 00:00:00,2012,02/11951802_1970-04-02_2012.jpg,1.0,Antonio Mohamed,2.7454542907860624,,"(185, 185)",41
57076,57076,1942-01-27 00:00:00,2011,02/1195302_1941-01-26_2011.jpg,1.0,Scott Glenn,4.625424390331778,,"(501, 501)",69
57077,57077,1924-10-29 00:00:00,1952,14/11953414_1923-10-29_1952.jpg,1.0,Barney Poole,2.675832461160674,,"(201, 201)",28
57079,57079,1945-11-09 00:00:00,2007,57/1195357_1944-11-08_2007.jpg,1.0,Ed Kranepool,2.5323546487020407,,"(140, 139)",62
57080,57080,1976-11-03 00:00:00,2006,98/11953598_1975-11-03_2006.jpg,1.0,Grischa Niermann,2.7853853520947998,,"(281, 281)",30
57081,57081,1963-08-23 00:00:00,2008,01/11953701_1962-08-22_2008.jpg,1.0,Ilkka Laitinen,2.351546567814779,,"(260, 260)",45
57082,57082,1958-09-25 00:00:00,2009,87/1195387_1957-09-24_2009.jpg,1.0,Brad Bird,4.877585989338231,,"(256, 256)",51
57083,57083,1985-07-06 00:00:00,2010,06/11953906_1984-07-05_2010.jpg,1.0,Quentin Groves,2.624030800445736,,"(228, 228)",25
57090,57090,1973-07-07 00:00:00,2007,40/11956340_1972-07-06_2007.jpg,1.0,Mark Gasser,2.6243379845307047,,"(152, 152)",34
57093,57093,1969-09-12 00:00:00,2015,26/11956626_1968-09-11_2015.jpg,1.0,Bertrand Bonello,5.574516436885902,,"(489, 489)",46
57094,57094,1943-01-13 00:00:00,2007,70/1195670_1942-01-12_2007.jpg,0.0,Bernardine Dohrn,3.235744131401898,,"(281, 281)",64
57095,57095,1961-05-25 00:00:00,2011,77/1195777_1960-05-24_2011.jpg,1.0,Doug Jones,5.179647433040203,,"(322, 323)",50
57097,57097,1931-03-03 00:00:00,2007,15/11958415_1930-03-02_2007.jpg,0.0,Emma Penella,4.234480108723474,,"(120, 120)",76
57100,57100,1935-10-14 00:00:00,1966,68/1196068_1934-10-13_1966.jpg,0.0,Nana Mouskouri,3.5089161647795666,,"(426, 426)",31
57101,57101,1978-08-28 00:00:00,2007,07/11961007_1977-08-27_2007.jpg,1.0,Stuart Elliott,2.36296183025992,,"(122, 123)",29
57102,57102,1923-06-29 00:00:00,1947,16/11961216_1922-06-28_1947.jpg,1.0,Bobby Campbell,2.608109219849313,,"(322, 323)",24
57103,57103,1986-11-01 00:00:00,2008,17/11963317_1985-10-31_2008.jpg,1.0,Paul Cram,3.778186839797512,,"(136, 136)",22
57105,57105,1897-03-13 00:00:00,1947,94/11964494_1896-03-12_1947.jpg,1.0,Frederick C. Leonard,4.441275147748172,,"(500, 500)",50
57106,57106,1963-04-18 00:00:00,2009,56/11964556_1962-04-17_2009.jpg,0.0,Chris Monroe,4.952371305929611,,"(150, 149)",46
57109,57109,1960-03-03 00:00:00,2011,62/11966762_1959-03-03_2011.jpg,1.0,Duško Vujošević,3.645492046371508,,"(277, 278)",51
57112,57112,1924-06-24 00:00:00,2009,55/1196855_1923-06-24_2009.jpg,0.0,Margaret Olley,2.643526016966176,,"(228, 228)",85
57113,57113,1981-03-13 00:00:00,2010,08/11968608_1980-03-12_2010.jpg,1.0,Jens Mouris,2.926832469505376,,"(281, 281)",29
57115,57115,1962-09-26 00:00:00,2013,41/1197041_1961-09-25_2013.jpg,1.0,Ronnie Whelan,5.194735307340873,,"(209, 209)",51
57116,57116,1944-06-10 00:00:00,2011,30/11971530_1943-06-10_2011.jpg,1.0,Jeff Greenfield,2.8788351776555365,,"(478, 478)",67
57119,57119,1956-01-14 00:00:00,2014,79/1197479_1955-01-13_2014.jpg,1.0,Jay McInerney,4.4223257661601645,,"(489, 489)",58
57121,57121,1983-04-08 00:00:00,2012,03/11978803_1982-04-07_2012.jpg,1.0,Branimir Subašić,3.1744158100597177,,"(101, 101)",29
57124,57124,1971-10-11 00:00:00,2009,97/11980097_1970-10-10_2009.jpg,0.0,Paula Lima,2.4335063291386567,,"(109, 109)",38
57126,57126,1922-06-28 00:00:00,1953,55/11980155_1921-06-27_1953.jpg,1.0,Lou Kretlow,3.141470025335778,,"(141, 141)",31
57127,57127,1939-08-21 00:00:00,2010,69/11981369_1938-08-20_2010.jpg,0.0,Jacqueline Andere,5.387516372637624,,"(263, 263)",71
57128,57128,1960-09-29 00:00:00,2007,06/11981506_1959-09-29_2007.jpg,1.0,Miguel Peraza,2.4615475190421336,,"(134, 134)",47
57129,57129,1896-09-26 00:00:00,1945,62/1198162_1895-09-26_1945.jpg,1.0,Jürgen Stroop,3.518900833844022,,"(301, 301)",49
57130,57130,1949-04-17 00:00:00,2012,85/11981885_1948-04-16_2012.jpg,1.0,Robert Martin Patterson,2.2404751964527776,,"(262, 262)",63
57131,57131,1976-01-10 00:00:00,2009,52/11981952_1975-01-09_2009.jpg,1.0,Keith Gessen,4.389172550182671,,"(102, 101)",33
57133,57133,1974-11-02 00:00:00,2014,73/11983273_1973-11-01_2014.jpg,0.0,Aishwarya Rai Bachchan,4.968783014954044,,"(278, 278)",40
57134,57134,1958-01-06 00:00:00,2008,05/1198405_1957-01-05_2008.jpg,1.0,David Fairclough,3.054754657839846,,"(249, 249)",50
57136,57136,1968-02-21 00:00:00,2013,12/11985612_1967-02-20_2013.jpg,1.0,Louis Ferreira,5.83023223490265,,"(501, 500)",45
57138,57138,1959-05-17 00:00:00,2012,35/11987035_1958-05-16_2012.jpg,1.0,Valery Petrakov,4.606914000566804,,"(465, 464)",53
57140,57140,1975-04-09 00:00:00,2012,99/1198799_1974-04-08_2012.jpg,1.0,Chino XL,2.9866299245402246,,"(152, 152)",37
57142,57142,1964-05-14 00:00:00,2007,72/11989072_1963-05-14_2007.jpg,1.0,Jochen Fraatz,4.3626863674224,,"(255, 254)",43
57143,57143,1963-02-16 00:00:00,2007,87/11989387_1962-02-15_2007.jpg,1.0,Michael Roth,4.105088137283333,,"(398, 398)",44
57144,57144,1964-05-04 00:00:00,2008,40/11989440_1963-05-04_2008.jpg,1.0,Martin Schwalb,2.8854466139002626,,"(316, 316)",44
57145,57145,1960-03-24 00:00:00,2007,58/11989458_1959-03-24_2007.jpg,1.0,Uwe Schwenker,4.24678751988838,,"(361, 362)",47
57146,57146,1961-03-04 00:00:00,2008,06/11989706_1960-03-03_2008.jpg,1.0,Andreas Thiel,4.817099737581953,,"(445, 445)",47
57149,57149,1991-03-07 00:00:00,2007,26/11991626_1990-03-06_2007.jpg,0.0,Esti Ginzburg,4.979343462500364,,"(245, 245)",16
57153,57153,1962-06-12 00:00:00,2014,58/11993858_1961-06-11_2014.jpg,0.0,María Barranco,5.21187005911032,,"(371, 371)",52
57154,57154,1993-10-28 00:00:00,2008,83/11993983_1992-10-27_2008.jpg,0.0,Emily Hagins,5.3187269867284925,,"(397, 398)",15
57155,57155,1936-11-04 00:00:00,1961,27/11995927_1935-11-04_1961.jpg,1.0,Jim Gregory,3.4157296978440863,,"(301, 301)",25
57157,57157,1989-01-14 00:00:00,2013,56/11996456_1988-01-14_2013.jpg,1.0,Mark Bradley,2.673560318925708,,"(140, 141)",24
57158,57158,1983-06-30 00:00:00,2008,56/11996656_1982-06-29_2008.jpg,1.0,Giancarlo Maldonado,2.9885569572853865,,"(103, 103)",25
57159,57159,1987-01-25 00:00:00,2011,32/11997732_1986-01-24_2011.jpg,1.0,Vitaliy Mandzyuk,3.748222744073403,,"(182, 183)",24
57160,57160,1921-06-14 00:00:00,2004,84/11997784_1920-06-13_2004.jpg,1.0,Rolf Huisgen,3.021898274018772,,"(320, 320)",83
57161,57161,1977-04-14 00:00:00,2012,00/1199800_1976-04-13_2012.jpg,0.0,Valentina Cervi,2.7435712611045133,,"(76, 76)",35
57162,57162,1987-03-03 00:00:00,2010,14/11999814_1986-03-02_2010.jpg,1.0,Jason Smith,2.180331267757956,,"(185, 185)",23
57167,57167,1911-03-26 00:00:00,2007,91/21901391_1910-03-25_2007.jpg,1.0,Benzion Netanyahu,3.320927090933896,,"(112, 112)",96
57168,57168,1952-09-22 00:00:00,2012,57/2190157_1951-09-22_2012.jpg,1.0,"Arthur Ochs Sulzberger, Jr.",4.194921657372242,,"(245, 245)",60
57169,57169,1978-05-17 00:00:00,2009,85/2190185_1977-05-16_2009.jpg,0.0,Melanie Lynskey,4.826726427475819,,"(276, 276)",31
57172,57172,1962-08-14 00:00:00,2006,26/219026_1961-08-13_2006.jpg,1.0,Koji Kondo,4.968889022212443,,"(290, 290)",44
57173,57173,1950-05-14 00:00:00,2009,49/21903949_1949-05-13_2009.jpg,1.0,Afu Agbaria,3.083800568272905,,"(426, 426)",59
57176,57176,1991-11-27 00:00:00,2010,85/21904185_1990-11-26_2010.jpg,1.0,Chip,2.660975090433596,,"(141, 141)",19
57177,57177,1986-07-03 00:00:00,2012,38/2190438_1985-07-02_2012.jpg,0.0,Ashley Tisdale,4.460678791427201,,"(362, 362)",26
57178,57178,1959-04-30 00:00:00,2009,42/2190442_1958-04-29_2009.jpg,1.0,Gary Cohen,5.30041340073925,,"(489, 489)",50
57179,57179,1986-02-27 00:00:00,2014,34/21904534_1985-02-26_2014.jpg,1.0,Shiloh Fernandez,3.138291644173029,,"(501, 500)",28
57183,57183,1986-08-20 00:00:00,2011,35/21906635_1985-08-19_2011.jpg,0.0,Asami Sugiura,5.566284609047654,,"(133, 133)",25
57184,57184,1987-04-21 00:00:00,2014,33/21908633_1986-04-20_2014.jpg,1.0,Stefan Frei,2.489260632570014,,"(139, 139)",27
57185,57185,1960-04-08 00:00:00,1999,87/2190887_1959-04-08_1999.jpg,1.0,Robert Pressley,3.0044866210616505,,"(94, 94)",39
57186,57186,1983-10-04 00:00:00,2011,19/21908919_1982-10-03_2011.jpg,0.0,Giselle Itié,4.966883816628021,,"(456, 457)",28
57189,57189,1976-07-10 00:00:00,2014,28/2190928_1975-07-10_2014.jpg,1.0,Brendan Gaughan,3.0690063511264154,,"(185, 185)",38
57191,57191,1971-03-03 00:00:00,2008,39/2190939_1970-03-02_2008.jpg,1.0,David Reutimann,3.0423225844217714,,"(172, 171)",37
57197,57197,1952-04-14 00:00:00,2011,74/2191374_1951-04-14_2011.jpg,1.0,Pyotr Mamonov,2.3887736820547296,,"(245, 244)",59
57198,57198,1949-08-15 00:00:00,1986,90/21914490_1948-08-14_1986.jpg,1.0,Shirō Shimomoto,2.141857145132777,,"(112, 112)",37
57203,57203,1954-03-21 00:00:00,2010,51/2192151_1953-03-20_2010.jpg,1.0,Sigi Schmid,2.027609497341993,,"(125, 125)",56
57204,57204,1953-07-25 00:00:00,2015,17/219217_1952-07-24_2015.jpg,1.0,Gus Van Sant,3.697526455945208,,"(477, 476)",62
57206,57206,1970-02-18 00:00:00,2013,70/21922870_1969-02-17_2013.jpg,1.0,José Eduardo Franco,3.6265450671967168,,"(203, 202)",43
57207,57207,1959-09-24 00:00:00,2012,46/21924346_1958-09-23_2012.jpg,0.0,Crissy Rock,3.223025218136107,,"(292, 292)",53
57213,57213,1951-03-13 00:00:00,2008,05/2193105_1950-03-12_2008.jpg,1.0,Javier Clemente,3.961489777823471,,"(167, 168)",57
57214,57214,1988-04-29 00:00:00,2013,48/21931648_1987-04-29_2013.jpg,1.0,Alejandro Bedoya,5.275345481473266,,"(397, 397)",25
57215,57215,1924-06-04 00:00:00,2012,97/2193497_1923-06-04_2012.jpg,0.0,"Yuriko, Princess Mikasa",2.2026998663434343,,"(245, 245)",88
57216,57216,1980-04-19 00:00:00,2006,49/219349_1979-04-19_2006.jpg,0.0,Kate Hudson,3.482786006863396,,"(251, 251)",26
57220,57220,1975-11-19 00:00:00,2010,61/219361_1974-11-18_2010.jpg,0.0,Chloë Sevigny,4.41380764288143,,"(153, 154)",35
57221,57221,1988-05-08 00:00:00,2013,48/21939448_1987-05-08_2013.jpg,1.0,Aneurin Barnard,2.482728968030798,,"(371, 370)",25
57224,57224,1981-08-06 00:00:00,2011,01/2194101_1980-08-05_2011.jpg,0.0,Kaylani Lei,5.691826090274803,,"(370, 370)",30
57225,57225,1923-05-09 00:00:00,1980,19/2194119_1922-05-08_1980.jpg,1.0,Raymond Franz,3.766030314409176,,"(189, 189)",57
57226,57226,1986-06-01 00:00:00,2014,45/21942645_1985-05-31_2014.jpg,1.0,Ian Vougioukas,3.8597939093131313,,"(199, 199)",28
57227,57227,1944-12-19 00:00:00,2014,44/2194444_1943-12-19_2014.jpg,1.0,Mulatu Astatke,3.5303283446527787,,"(253, 253)",70
